Store,Dept,SKU_ID,Total_Sales,Avg_Weekly_Demand,Demand_StdDev,Weeks_Observed,Store_Size,Forecasted_Weekly_Demand,Lead_Time_Weeks,Safety_Stock_Value,Reorder_Point_Value,Stock_Cover_Weeks,Current_Stock_Value,Stock_Status,Cumulative_Sales,Cumulative_Sales_Percentage,ABC_Class,Action_Recommendation
20,21,20_21,1737997.77,13267.158549618322,2668.6545799243017,131,203742,12137.02734375,2,6227.1783753597365,30501.233062859737,1,13267.158549618322,Reorder Required,5097755989.690002,0.8253437637791438,B,Reorder Required - Medium Priority
11,17,11_17,1731296.17,13216.001297709923,2428.016378514773,131,207499,12846.6416015625,3,6938.9887531750055,45478.91355786251,1,13216.001297709923,Reorder Required,5099487285.8600025,0.8256240664260445,B,Reorder Required - Medium Priority
39,22,39_22,1731158.99,13214.954122137404,3367.129269037275,131,184109,13940.572265625,1,5555.763293911504,19496.335559536503,4,52859.816488549615,Stock Sufficient,5101218444.850002,0.8259043468630438,B,Stock Sufficient
15,4,15_4,1729197.89,13199.98389312977,1329.0038546477479,131,123737,13385.2900390625,4,4385.712720337568,57926.87287658757,5,65999.91946564885,Stock Sufficient,5102947642.740003,0.8261843097913869,B,Stock Sufficient
10,67,10_67,1727842.96,13189.640916030534,5176.120615995142,131,126512,10815.2978515625,2,12078.23095977186,33708.826662896856,7,92327.48641221374,Stock Sufficient,5104675485.700003,0.8264640533520261,B,Stock Sufficient
30,97,30_97,1723900.2,13159.543511450382,1032.6019093762975,131,42988,13344.6064453125,2,2409.5273808743173,29098.74027149932,5,65797.7175572519,Stock Sufficient,5106399385.9000025,0.8267431585666195,B,Stock Sufficient
30,4,30_4,1723621.64,13157.41709923664,1093.9087928247097,131,42988,13093.29296875,3,3126.2642532309114,42406.14315948091,3,39472.25129770992,Reorder Required,5108123007.540003,0.8270222186814163,B,Reorder Required - Medium Priority
21,11,21_11,1722176.36,13146.384427480916,3071.660306845384,131,140167,10374.181640625,4,10136.479012589767,51633.20557508977,5,65731.92213740459,Stock Sufficient,5109845183.9000025,0.8273010448005418,B,Stock Sufficient
41,34,41_34,1713667.8,13081.43358778626,2671.3593697099295,131,196321,12207.62890625,2,6233.489873516772,30648.747686016774,3,39244.30076335878,Stock Sufficient,5111558851.700003,0.8275784933553136,B,Stock Sufficient
17,81,17_81,1712615.15,13073.398091603052,2533.006191816391,131,93188,15849.021484375,2,5910.649321568913,37608.69229031891,4,52293.59236641221,Stock Sufficient,5113271466.850002,0.8278557714825259,B,Stock Sufficient
43,8,43_8,1707972.88,13037.960916030534,954.0221001064195,131,41062,13300.3701171875,3,2726.484335731002,42627.5946872935,7,91265.72641221373,Stock Sufficient,5114979439.730002,0.8281322980106811,B,Stock Sufficient
40,79,40_79,1706832.57,13029.256259541986,1544.2012731522832,131,155083,12844.2099609375,3,4413.147852650296,42945.7777354628,6,78175.53755725191,Stock Sufficient,5116686272.300002,0.8284086399188293,B,Stock Sufficient
40,11,40_11,1700066.04,12977.603358778626,5239.96066309084,131,155083,12287.306640625,3,14975.198861923805,51837.1187837988,5,64888.016793893126,Stock Sufficient,5118386338.340002,0.8286838863031137,B,Stock Sufficient
19,25,19_25,1696784.73,12952.555190839694,3049.537350955778,131,203819,13201.2021484375,1,5031.736629077033,18232.938777514533,3,38857.66557251908,Stock Sufficient,5120083123.070002,0.8289586014323221,B,Stock Sufficient
26,11,26_11,1695728.82,12944.494809160306,5157.037103739429,131,152513,12235.2529296875,1,8509.111221170057,20744.364150857557,4,51777.97923664122,Stock Sufficient,5121778851.890001,0.8292331456061661,B,Stock Sufficient
28,49,28_49,1693002.77,12923.685267175573,2410.1273381377528,131,206302,11939.09375,3,6887.863953902783,42705.14520390278,5,64618.42633587787,Stock Sufficient,5123471854.660002,0.8295072484233874,B,Stock Sufficient
9,10,9_10,1691910.66,12915.34854961832,1848.3032840693977,131,125833,14363.857421875,2,4312.927693320962,33040.64253707096,2,25830.69709923664,Reorder Required,5125163765.320002,0.8297811744243427,B,Reorder Required - Medium Priority
26,16,26_16,1690373.18,12903.612061068701,12276.813588025048,131,152513,6819.771484375,3,35085.70706769372,55545.02152081872,2,25807.224122137402,Reorder Required,5126854138.500002,0.8300548515021383,B,Reorder Required - Medium Priority
30,2,30_2,1689727.92,12898.68641221374,857.8105029569052,131,42988,12583.931640625,2,2001.6599579257731,27169.523239175775,2,25797.37282442748,Reorder Required,5128543866.420002,0.8303284241101792,B,Reorder Required - Medium Priority
11,81,11_81,1689341.8699999999,12895.739465648854,855.6115065822017,131,207499,12979.125,1,1411.7589858606327,14390.883985860633,5,64478.69732824427,Stock Sufficient,5130233208.290002,0.8306019342154324,B,Stock Sufficient
16,10,16_10,1688331.19,12888.024351145037,2509.9571092661195,131,57197,12007.451171875,1,4141.429230289097,16148.880402164097,2,25776.048702290074,Stock Sufficient,5131921539.480001,0.8308752806882095,B,Stock Sufficient
2,22,2_22,1684469.83,12858.548320610687,4352.733648069408,131,202307,12463.8779296875,2,10156.896681520835,35084.65254089583,6,77151.28992366412,Stock Sufficient,5133606009.310001,0.8311480019938734,B,Stock Sufficient
13,26,13_26,1684466.68,12858.52427480916,3646.638827549605,131,219622,13091.3984375,3,10421.670148179373,49695.86546067937,8,102868.19419847328,Stock Sufficient,5135290475.990002,0.8314207227895419,B,Stock Sufficient
27,25,27_25,1680007.28,12824.483053435115,2577.3344688038555,131,204184,13350.779296875,2,6014.087244914214,32715.645838664215,4,51297.93221374046,Stock Sufficient,5136970483.270001,0.8316927215934187,B,Stock Sufficient
2,55,2_55,1676806.08,12800.046412213742,8696.231038556969,131,202307,8897.478515625,1,14348.781213618999,23246.259729243997,7,89600.3248854962,Stock Sufficient,5138647289.350001,0.8319642021122968,B,Stock Sufficient
19,98,19_98,1674883.31,12785.368778625954,1684.3953292497847,131,203819,11555.1591796875,1,2779.2522932621446,14334.411472949645,1,12785.368778625954,Reorder Required,5140322172.660002,0.8322353713282739,B,Reorder Required - Medium Priority
23,26,23_26,1671324.79,12758.204503816794,4070.8434821534343,131,114533,16206.3828125,2,9499.11940355318,41911.88502855318,3,38274.613511450385,Reorder Required,5141993497.450002,0.8325059644079477,B,Reorder Required - Medium Priority
14,32,14_32,1670495.38,12751.873129770991,7500.4188523842895,131,200898,8133.85791015625,2,17501.870206459167,33769.58602677166,1,12751.873129770991,Reorder Required,5143663992.830002,0.8327764232033654,B,Reorder Required - Medium Priority
15,14,15_14,1667916.71,12732.188625954199,5391.868171240515,131,123737,10396.3583984375,2,12581.667605588655,33374.38440246366,1,12732.188625954199,Reorder Required,5145331909.540002,0.8330464645034757,B,Reorder Required - Medium Priority
35,26,35_26,1664065.9,12702.793129770991,3177.668404205314,131,103681,14917.4736328125,1,5243.152866938768,20160.62649975127,8,101622.34503816793,Stock Sufficient,5146995975.4400015,0.8333158823445533,B,Stock Sufficient
28,3,28_3,1661787.73,12685.40251908397,9139.903191121324,131,206302,15890.4580078125,2,21327.528835240497,53108.4448508655,3,38056.20755725191,Reorder Required,5148657763.170001,0.8335849313422797,B,Reorder Required - Medium Priority
28,74,28_74,1659118.68,12665.028091603053,2337.251709908659,131,206302,11144.779296875,3,6679.593874204402,40113.9317648294,3,37995.08427480916,Reorder Required,5150316881.850001,0.8338535482118743,B,Reorder Required - Medium Priority
29,5,29_5,1658278.61,12658.615343511452,9141.083176782995,131,93638,10511.3916015625,4,30165.574483383883,72211.14088963388,8,101268.92274809162,Stock Sufficient,5151975160.460001,0.8341220290713229,B,Stock Sufficient
1,55,1_55,1656497.69,12645.020534351144,6316.179673718832,131,151315,9799.8876953125,1,10421.696461636073,20221.58415694857,6,75870.12320610686,Stock Sufficient,5153631658.150001,0.8343902215938604,B,Stock Sufficient
10,91,10_91,1655196.39,12635.086946564885,877.7674694235922,131,126512,11717.50390625,2,2048.228588783446,25483.236401283444,8,101080.69557251908,Stock Sufficient,5155286854.540001,0.8346582034315709,B,Stock Sufficient
8,81,8_81,1653715.87,12623.785267175574,744.836859422485,131,155078,13042.8740234375,3,2128.6572183851395,41257.27928869764,4,50495.141068702294,Stock Sufficient,5156940570.410001,0.834925945568136,B,Stock Sufficient
35,90,35_90,1652880.39,12617.407557251907,2080.2426964330916,131,103681,14067.9990234375,2,4854.147266633372,32990.14531350837,6,75704.44534351144,Stock Sufficient,5158593450.800001,0.8351935524376917,B,Stock Sufficient
17,87,17_87,1652177.68,12612.043358778625,2868.378281168274,131,93188,17526.3046875,1,4732.824163927652,22259.128851427653,1,12612.043358778625,Reorder Required,5160245628.480001,0.8354610455361454,B,Reorder Required - Medium Priority
20,26,20_26,1647539.5,12576.637404580153,3478.514300890449,131,203742,14632.001953125,2,8116.947467026262,37380.951373276264,5,62883.18702290076,Stock Sufficient,5161893167.980001,0.8357277876977269,B,Stock Sufficient
28,87,28_87,1647091.87,12573.22038167939,1952.5419000351635,131,206302,14914.044921875,4,6443.388270116039,66099.56795761603,6,75439.32229007634,Stock Sufficient,5163540259.850001,0.8359944573865126,B,Stock Sufficient
4,67,4_67,1634162.94,12474.526259541984,4856.915212872393,131,205863,11017.4228515625,2,11333.380352811571,33368.22605593657,3,37423.57877862595,Stock Sufficient,5165174422.790001,0.8362590338382406,B,Stock Sufficient
40,14,40_14,1632498.27,12461.818854961832,5711.718949726436,131,155083,12248.28125,1,9424.336267048619,21672.617517048617,1,12461.818854961832,Reorder Required,5166806921.060001,0.8365233407743219,B,Reorder Required - Medium Priority
4,33,4_33,1627604.83,12424.46435114504,4681.578955164282,131,205863,10797.88671875,4,15449.21055204213,58640.75742704213,1,12424.46435114504,Reorder Required,5168434525.890001,0.8367868554460822,B,Reorder Required - Medium Priority
45,14,45_14,1626643.03,12417.122366412214,5479.456317390908,131,118221,10749.51171875,1,9041.102923694998,19790.614642444998,3,37251.36709923664,Stock Sufficient,5170061168.920001,0.837050214399202,B,Stock Sufficient
11,55,11_55,1623710.89,12394.73961832061,6872.034210387491,131,207499,9281.80859375,1,11338.85644713936,20620.665040889362,5,61973.698091603044,Stock Sufficient,5171684879.810001,0.8373130986290381,B,Stock Sufficient
5,2,5_2,1621953.96,12381.327938931297,935.15449416226,131,34875,12612.6826171875,1,1543.004915367729,14155.687532555228,3,37143.983816793894,Stock Sufficient,5173306833.770001,0.8375756984060244,B,Stock Sufficient
15,46,15_46,1618906.9,12358.067938931297,2617.812112757439,131,123737,10378.119140625,1,4319.389986049774,14697.509126674773,1,12358.067938931297,Reorder Required,5174925740.670001,0.837837804853794,B,Reorder Required - Medium Priority
19,22,19_22,1618208.58,12352.737251908398,3235.0353918898754,131,203819,12534.71484375,2,7548.801027846576,32618.230715346577,2,24705.474503816797,Reorder Required,5176543949.250001,0.8380997982412174,B,Reorder Required - Medium Priority
16,11,16_11,1613793.14,12319.031603053434,3329.3548637062313,131,57197,12274.4072265625,4,10986.871050230562,60084.49995648056,4,49276.126412213736,Reorder Required,5178157742.390001,0.8383610767541204,B,Reorder Required - Medium Priority
14,18,14_18,1608898.84,15773.518039215687,23308.174317893518,102,200898,10447.2998046875,3,66612.05454793498,97953.95396199748,4,63094.07215686275,Reorder Required,5179766641.230001,0.8386215628634657,B,Reorder Required - Medium Priority
27,26,27_26,1608873.4,12281.476335877862,2900.899878037106,131,204184,14577.0380859375,1,4786.484798761225,19363.522884698723,5,61407.381679389306,Stock Sufficient,5181375514.630001,0.8388820448539897,B,Stock Sufficient
6,49,6_49,1607617.06,12271.885954198473,2095.846098210891,131,202505,11432.2724609375,4,6916.2921240959395,52645.38196784594,4,49087.54381679389,Reorder Required,5182983131.6900015,0.839142323438861,B,Reorder Required - Medium Priority
25,5,25_5,1603934.72,12243.776488549618,9535.61104325061,131,128107,10501.04296875,4,31467.516442727014,73471.688317727,8,97950.21190839694,Stock Sufficient,5184587066.410002,0.8394020058405567,B,Stock Sufficient
27,67,27_67,1601739.94,12227.022442748092,5745.945112670605,131,204184,8946.4462890625,1,9480.809435906498,18427.255724969,3,36681.06732824427,Stock Sufficient,5186188806.350001,0.8396613329000213,B,Stock Sufficient
17,91,17_91,1600925.08,12220.80213740458,2204.8707079652286,131,93188,14539.0634765625,3,6301.264349021624,49918.45477870912,2,24441.60427480916,Reorder Required,5187789731.430001,0.8399205280309235,B,Reorder Required - Medium Priority
18,81,18_81,1599317.76,12208.53251908397,1972.6626285557616,131,120653,13798.435546875,1,3254.8933371170065,17053.328883992006,1,12208.53251908397,Reorder Required,5189389049.1900015,0.840179462931336,B,Reorder Required - Medium Priority
22,81,22_81,1597931.37,12197.949389312978,1249.1779519925249,131,119557,11478.083984375,3,3570.005472900716,38004.25742602572,6,73187.69633587787,Stock Sufficient,5190986980.560001,0.8404381733705654,B,Stock Sufficient
26,79,26_79,1596566.19,12187.52816793893,1224.4037001902984,131,152513,11888.7509765625,3,3499.2035392131306,39165.45646890063,6,73125.16900763358,Stock Sufficient,5192583546.750001,0.8406966627825815,B,Stock Sufficient
9,79,9_79,1596141.12,12184.283358778626,906.2242985916158,131,125833,13377.7548828125,1,1495.270092676166,14873.024975488666,7,85289.98351145038,Stock Sufficient,5194179687.870001,0.8409550833743414,B,Stock Sufficient
35,71,35_71,1595749.86,12181.296641221375,3334.005447669311,131,103681,9832.3046875,1,5501.108988654362,15333.413676154363,8,97450.373129771,Stock Sufficient,5195775437.7300005,0.8412134406197972,B,Stock Sufficient
24,22,24_22,1593617.17,12165.016564885496,3083.3250742451537,131,203819,12796.271484375,2,7194.792226384169,32787.33519513417,3,36495.04969465649,Stock Sufficient,5197369054.900001,0.8414714525756011,B,Stock Sufficient
41,17,41_17,1593339.53,12162.89717557252,2579.98342595579,131,196321,13839.6767578125,3,7373.292921127724,48892.32319456522,5,60814.4858778626,Stock Sufficient,5198962394.43,0.8417294195805594,B,Stock Sufficient
29,46,29_46,1590593.45,12141.934732824428,2465.9592091265195,131,93638,10834.5625,2,5754.198380379166,27423.323380379166,8,97135.47786259542,Stock Sufficient,5200552987.88,0.8419869419859707,B,Stock Sufficient
24,3,24_3,1580173.61,12062.39396946565,7497.415900457832,131,203819,16548.783203125,2,17494.86296114561,50592.42936739561,8,96499.1517557252,Stock Sufficient,5202133161.49,0.8422427773843969,B,Stock Sufficient
38,96,38_96,1578506.2,12049.665648854962,1459.0353346763045,131,39690,13357.0537109375,3,4169.753494001074,44240.914626813574,4,48198.662595419846,Stock Sufficient,5203711667.69,0.842498342823561,B,Stock Sufficient
36,13,36_13,1576039.26,12030.834045801526,1250.0456851600854,131,39910,10687.1455078125,4,4125.1507610282815,46873.73279227828,1,12030.834045801526,Reorder Required,5205287706.95,0.8427535088568789,B,Reorder Required - Medium Priority
25,3,25_3,1575595.96,12027.450076335877,7996.5298040447615,131,128107,13251.279296875,2,18659.52148632127,45162.080080071275,4,48109.80030534351,Stock Sufficient,5206863302.91,0.8430086031184426,B,Stock Sufficient
39,80,39_80,1574971.59,12022.683893129772,983.043147259157,131,184109,13247.8515625,3,2809.4231171907013,42552.9778046907,3,36068.05167938932,Reorder Required,5208438274.5,0.8432635962924127,B,Reorder Required - Medium Priority
36,81,36_81,1574427.52,12018.530687022901,1678.1462862255482,131,39910,10058.404296875,2,3915.87444208325,24032.68303583325,8,96148.24549618321,Stock Sufficient,5210012702.02,0.843518501379628,B,Stock Sufficient
2,67,2_67,1571207.22,11993.948244274809,5615.979681472459,131,202307,9763.287109375,1,9266.366474429557,19029.653583804557,4,47975.792977099234,Stock Sufficient,5211583909.240001,0.8437728850894908,B,Stock Sufficient
22,67,22_67,1570685.25,11989.963740458015,4835.57500460069,131,119557,9980.9638671875,3,13819.511626434527,43762.40322799703,5,59949.818702290075,Stock Sufficient,5213154594.490001,0.8440271842906626,B,Stock Sufficient
25,74,25_74,1567605.85,11966.456870229009,2235.352245044334,131,128107,11972.80078125,1,3688.331204323151,15661.13198557315,5,59832.28435114505,Stock Sufficient,5214722200.340001,0.8442809849266637,B,Stock Sufficient
23,71,23_71,1563537.98,11935.404427480917,3483.1348622558085,131,114533,13565.8427734375,4,11494.345045444168,65757.71613919416,1,11935.404427480917,Reorder Required,5216285738.320001,0.8445341269608909,B,Reorder Required - Medium Priority
25,90,25_90,1563474.02,11934.916183206107,1180.4280729825591,131,128107,12967.9150390625,3,3373.5263051925845,42277.27142238009,7,83544.41328244275,Stock Sufficient,5217849212.340001,0.8447872586397802,B,Stock Sufficient
8,9,8_9,1560873.7,11915.06641221374,3568.961308238245,131,155078,14570.810546875,2,8328.001251397327,37469.62234514733,2,23830.13282442748,Reorder Required,5219410086.040001,0.8450399693181546,B,Reorder Required - Medium Priority
